Time,AccX,AccY,AccZ,GyroX,GyroY,GyroZ
2025-03-19 14:59:37.409077,0.0,0.0,0.0,-0.002181661564992912,0.0,0.002181661564992912
2025-03-19 14:59:37.465182,0.0,0.0,0.0,0.009817477042468103,0.007635815477475192,-0.006544984694978736
2025-03-19 14:59:37.521185,-0.07,0.0,0.03,0.007635815477475192,0.00545415391248228,-0.006544984694978736
2025-03-19 14:59:37.576659,-0.03,-0.02,0.03,0.00545415391248228,0.006544984694978736,-0.007635815477475192
2025-03-19 14:59:37.633218,-0.04,0.0,0.0,0.006544984694978736,0.002181661564992912,-0.006544984694978736
2025-03-19 14:59:37.687898,-0.07,0.0,0.0,0.001090830782496456,0.002181661564992912,-0.004363323129985824
2025-03-19 14:59:37.745125,-0.02,0.01,0.06,0.007635815477475192,0.004363323129985824,-0.004363323129985824
2025-03-19 14:59:37.799909,-0.06,0.03,0.03,0.001090830782496456,0.002181661564992912,-0.004363323129985824
2025-03-19 14:59:37.856002,-0.03,0.04,0.06,0.006544984694978736,0.004363323129985824,-0.00545415391248228
2025-03-19 14:59:37.910352,-0.05,0.01,0.02,0.0,-0.004363323129985824,-0.003272492347489368
2025-03-19 14:59:37.967224,-0.04,0.0,0.06,-0.001090830782496456,-0.006544984694978736,0.004363323129985824
2025-03-19 14:59:38.022494,-0.07,0.05,0.03,0.0,-0.003272492347489368,0.002181661564992912
2025-03-19 14:59:38.078491,-0.05,-0.03,0.02,0.001090830782496456,0.00545415391248228,0.002181661564992912
2025-03-19 14:59:38.134269,-0.03,-0.01,0.07,0.003272492347489368,0.002181661564992912,-0.002181661564992912
2025-03-19 14:59:38.189719,-0.04,-0.01,0.01,-0.003272492347489368,-0.004363323129985824,-0.001090830782496456
2025-03-19 14:59:38.245986,-0.03,0.01,0.04,-0.00545415391248228,-0.00545415391248228,-0.002181661564992912
2025-03-19 14:59:38.301132,-0.09,0.07,0.06,0.001090830782496456,-0.001090830782496456,0.0
2025-03-19 14:59:38.355577,-0.03,0.02,0.05,0.003272492347489368,0.007635815477475192,0.002181661564992912
2025-03-19 14:59:38.411128,-0.04,0.02,0.09,0.008726646259971648,0.008726646259971648,-0.002181661564992912
2025-03-19 14:59:38.467529,-0.05,-0.03,0.04,0.007635815477475192,0.008726646259971648,-0.003272492347489368
2025-03-19 14:59:38.522274,-0.03,0.02,0.08,-0.00545415391248228,0.001090830782496456,-0.002181661564992912
2025-03-19 14:59:38.579569,-0.02,0.05,0.02,0.003272492347489368,0.003272492347489368,-0.001090830782496456
2025-03-19 14:59:38.634047,0.0,0.0,0.01,-0.008726646259971648,-0.007635815477475192,0.001090830782496456
2025-03-19 14:59:38.690865,0.05,0.01,0.04,-0.004363323129985824,-0.011999138607461015,0.002181661564992912
2025-03-19 14:59:38.745656,-0.01,0.0,0.04,-0.011999138607461015,-0.01090830782496456,0.00545415391248228
2025-03-19 14:59:38.802246,0.04,0.0,0.03,-0.002181661564992912,-0.003272492347489368,0.004363323129985824
2025-03-19 14:59:38.856684,0.0,0.05,0.05,-0.003272492347489368,0.001090830782496456,0.001090830782496456
2025-03-19 14:59:38.911358,0.0,0.02,0.03,0.02945243112740431,0.02945243112740431,-0.007635815477475192
2025-03-19 14:59:38.965736,0.0,-0.07,-0.01,0.020725784867432664,0.04363323129985824,-0.016362461737446838
2025-03-19 14:59:39.020315,0.08,0.03,0.08,0.013089969389957472,0.038179077387375956,-0.014180800172453928
2025-03-19 14:59:39.075390,0.04,0.0,0.03,0.008726646259971648,0.016362461737446838,-0.013089969389957472
2025-03-19 14:59:39.132687,0.07,0.0,0.04,-0.007635815477475192,-0.008726646259971648,0.004363323129985824
2025-03-19 14:59:39.187172,0.05,0.04,0.09,-0.03381575425739013,-0.038179077387375956,0.017453292519943295
2025-03-19 14:59:39.243974,0.04,0.02,0.07,-0.02181661564992912,-0.04363323129985824,0.02181661564992912
2025-03-19 14:59:39.298673,-0.01,0.05,0.07,-0.04690572364734761,-0.04799655442984406,0.018544123302439753
2025-03-19 14:59:39.355252,0.06,0.07,0.09,-0.006544984694978736,-0.030543261909900768,0.011999138607461015
2025-03-19 14:59:39.409593,-0.02,-0.01,0.0,-0.015271630954950384,-0.016362461737446838,0.00545415391248228
2025-03-19 14:59:39.465499,0.04,0.06,0.09,-0.006544984694978736,-0.008726646259971648,0.003272492347489368
2025-03-19 14:59:39.521250,0.03,0.0,0.06,-0.01090830782496456,-0.009817477042468103,0.0
2025-03-19 14:59:39.577080,0.04,0.04,0.1,-0.006544984694978736,-0.007635815477475192,0.004363323129985824
2025-03-19 14:59:39.633168,0.02,0.01,0.07,-0.008726646259971648,-0.004363323129985824,0.004363323129985824
2025-03-19 14:59:39.688022,0.04,0.04,0.1,0.0,0.003272492347489368,0.002181661564992912
2025-03-19 14:59:39.744160,0.06,-0.04,0.04,-0.004363323129985824,0.004363323129985824,0.0
2025-03-19 14:59:39.798776,0.02,0.09,0.08,0.0,0.0,-0.002181661564992912
2025-03-19 14:59:39.854742,0.12,-0.17,0.03,-0.037088246604879506,-0.008726646259971648,0.004363323129985824
2025-03-19 14:59:39.909544,0.0,0.11,0.16,-0.05672320068981571,-0.020725784867432664,0.003272492347489368
2025-03-19 14:59:39.963332,0.12,-0.02,0.13,-0.03599741582238305,-0.044724062082354694,0.016362461737446838
2025-03-19 14:59:40.017325,0.06,0.15,0.16,-0.050178215994836975,-0.0545415391248228,0.028361600344907856
2025-03-19 14:59:40.071142,-0.03,0.13,0.16,0.01090830782496456,-0.04036073895236887,0.020725784867432664
