Time,AccX,AccY,AccZ,GyroX,GyroY,GyroZ
2025-03-19 14:50:19.722264,0.0,0.0,0.0,-0.007635815477475192,0.00545415391248228,-0.001090830782496456
2025-03-19 14:50:19.780415,8.67,-2.15,-14.08,-0.07635815477475191,0.001090830782496456,-0.018544123302439753
2025-03-19 14:50:19.834784,0.0,0.08,-0.05,-0.061086523819801536,-0.014180800172453928,-0.03381575425739013
2025-03-19 14:50:19.891404,0.01,-0.23,-0.24,-0.18216874067690814,-0.06326818538479445,-0.03381575425739013
2025-03-19 14:50:19.947048,-0.05,0.19,0.15,-0.17453292519943295,-0.10799224746714914,-0.008726646259971648
2025-03-19 14:50:20.002773,0.08,0.0,0.12,-0.1559888018969932,-0.13308135546456762,-0.01090830782496456
2025-03-19 14:50:20.057202,-0.18,0.18,-0.12,-0.08726646259971647,-0.11017390903214205,-0.026179938779914945
2025-03-19 14:50:20.112163,-0.23,-0.18,-0.28,-0.06654067773228381,-0.09599310885968812,-0.02945243112740431
2025-03-19 14:50:20.166524,-0.13,0.06,-0.1,-0.09490227807719166,-0.08508480103472356,-0.008726646259971648
2025-03-19 14:50:20.219767,,,,0.02181661564992912,-0.031634092692397225,-0.001090830782496456
2025-03-19 14:50:20.274710,0.17,-0.72,-0.29,-0.17780541754692233,-0.09053895494720585,0.03490658503988659
2025-03-19 14:50:20.330901,0.2,0.15,0.25,-0.25634523388666713,-0.16144295580947549,0.044724062082354694
2025-03-19 14:50:20.386001,0.11,0.12,0.25,-0.18653206380689397,-0.15926129424448257,0.022907446432425576
2025-03-19 14:50:20.442917,-0.16,0.11,-0.13,-0.11453723216212788,-0.12871803233458182,0.01090830782496456
2025-03-19 14:50:20.497464,-0.31,-0.22,-0.46,-0.09490227807719166,-0.09053895494720585,0.014180800172453928
2025-03-19 14:50:20.554570,-0.18,0.04,-0.14,-0.13962634015954636,-0.07417649320975901,0.022907446432425576
2025-03-19 14:50:20.608873,0.07,0.0,0.05,-0.06326818538479445,-0.05890486225480862,0.008726646259971648
2025-03-19 14:50:20.663325,-0.04,-0.14,-0.17,-0.06981317007977318,-0.04690572364734761,0.001090830782496456
2025-03-19 14:50:20.717867,-0.05,0.04,-0.06,-0.08072147790473774,-0.03490658503988659,0.002181661564992912
2025-03-19 14:50:20.772247,-0.02,-0.03,-0.02,-0.0545415391248228,-0.02399827721492203,0.002181661564992912
2025-03-19 14:50:20.826794,-0.07,0.0,-0.08,-0.05345070834232634,-0.015271630954950384,0.011999138607461015
2025-03-19 14:50:20.880969,0.05,0.0,0.08,-0.04908738521234052,-0.009817477042468103,0.016362461737446838
2025-03-19 14:50:20.937591,0.02,0.01,0.08,-0.018544123302439753,-0.007635815477475192,0.006544984694978736
2025-03-19 14:50:20.992453,-0.07,-0.12,-0.14,-0.02945243112740431,-0.019634954084936207,0.008726646259971648
2025-03-19 14:50:21.048722,-0.03,0.05,0.03,-0.013089969389957472,0.002181661564992912,0.006544984694978736
2025-03-19 14:50:21.104069,-0.03,-0.08,-0.05,0.008726646259971648,0.009817477042468103,-0.001090830782496456
2025-03-19 14:50:21.159896,-0.08,-0.03,-0.06,0.015271630954950384,0.003272492347489368,-0.001090830782496456
2025-03-19 14:50:21.214056,0.02,-0.06,0.03,0.013089969389957472,-0.002181661564992912,-0.001090830782496456
2025-03-19 14:50:21.269534,-0.02,0.01,0.05,0.016362461737446838,-0.001090830782496456,0.003272492347489368
2025-03-19 14:50:21.324022,0.0,-0.15,-0.11,-0.002181661564992912,-0.011999138607461015,0.022907446432425576
2025-03-19 14:50:21.378267,0.05,-0.06,0.1,-0.061086523819801536,-0.02945243112740431,0.03381575425739013
2025-03-19 14:50:21.432543,-0.05,-0.01,-0.02,0.01090830782496456,-0.02399827721492203,0.0
2025-03-19 14:50:21.488723,-0.2,-0.02,-0.15,0.03381575425739013,0.009817477042468103,-0.009817477042468103
2025-03-19 14:50:21.543387,-0.04,-0.11,-0.09,0.004363323129985824,0.030543261909900768,0.016362461737446838
2025-03-19 14:50:21.600082,0.14,-0.05,0.04,-0.030543261909900768,0.03381575425739013,0.026179938779914945
2025-03-19 14:50:21.654553,0.06,-0.46,-0.24,-0.22143864884678055,0.019634954084936207,0.03490658503988659
2025-03-19 14:50:21.711909,-0.06,0.29,0.33,-0.23889194136672387,-0.017453292519943295,0.031634092692397225
2025-03-19 14:50:21.766132,0.05,0.16,0.23,-0.022907446432425576,0.004363323129985824,-0.006544984694978736
2025-03-19 14:50:21.820685,-0.04,-0.1,-0.07,0.019634954084936207,0.030543261909900768,-0.022907446432425576
2025-03-19 14:50:21.875619,-0.01,0.04,0.05,0.011999138607461015,0.015271630954950384,-0.013089969389957472
2025-03-19 14:50:21.929799,0.08,0.0,0.13,0.03490658503988659,0.011999138607461015,-0.003272492347489368
2025-03-19 14:50:21.985337,0.04,0.0,0.03,0.025089107997418487,0.016362461737446838,0.003272492347489368
2025-03-19 14:50:22.041912,-0.02,-0.13,-0.12,0.002181661564992912,0.016362461737446838,-0.001090830782496456
2025-03-19 14:50:22.096611,-0.04,-0.05,-0.04,-0.039269908169872414,0.013089969389957472,0.002181661564992912
2025-03-19 14:50:22.152860,0.08,0.0,0.08,-0.02399827721492203,0.014180800172453928,0.009817477042468103
2025-03-19 14:50:22.207360,-0.01,-0.02,0.01,0.01090830782496456,0.015271630954950384,-0.004363323129985824
2025-03-19 14:50:22.263787,0.04,-0.06,0.03,0.04363323129985824,0.003272492347489368,-0.019634954084936207
