Time,AccX,AccY,AccZ,GyroX,GyroY,GyroZ
2025-02-03 15:23:46.740280,0.0,0.0,0.0,-0.008726646259971648,0.011999138607461015,0.004363323129985824
2025-02-03 15:23:46.846715,9.57,-1.82,0.13,-0.025089107997418487,0.025089107997418487,0.014180800172453928
2025-02-03 15:23:46.952474,9.44,-1.71,0.05,-0.03381575425739013,-0.006544984694978736,-0.004363323129985824
2025-02-03 15:23:47.059046,9.200000000000001,-1.6,0.0,-0.008726646259971648,0.02945243112740431,-0.03490658503988659
2025-02-03 15:23:47.165473,9.200000000000001,-1.57,-0.02,0.011999138607461015,0.039269908169872414,-0.016362461737446838
2025-02-03 15:23:47.270755,9.14,-1.58,0.12,0.026179938779914945,0.06435901616729091,-0.09708393964218458
2025-02-03 15:23:47.377410,9.05,-1.33,0.04,-0.026179938779914945,0.04036073895236887,-0.09817477042468103
2025-02-03 15:23:47.482681,9.24,-1.11,-0.17,-0.1189005552921137,-0.06544984694978735,-0.18435040224190105
2025-02-03 15:23:47.587409,9.51,-1.35,0.15,-0.12762720155208535,-0.07963064712224129,-0.016362461737446838
2025-02-03 15:23:47.692103,9.49,-1.45,0.05,-0.08399397025222712,-0.09599310885968812,0.10471975511965978
2025-02-03 15:23:47.796767,9.73,-1.3,-0.34,-0.16471544815696484,-0.061086523819801536,0.09490227807719166
2025-02-03 15:23:47.901659,9.21,-1.35,-0.3,-0.16471544815696484,-0.1559888018969932,-0.018544123302439753
2025-02-03 15:23:48.006376,9.05,-1.54,-0.2,-0.09817477042468103,-0.02399827721492203,0.05126904677733343
2025-02-03 15:23:48.113440,9.49,-1.85,-0.1,-0.09817477042468103,0.1810779098944117,0.15707963267948966
2025-02-03 15:23:48.219206,10.27,-2.1,0.06,-0.11780972450961724,-0.07308566242726255,0.002181661564992912
2025-02-03 15:23:48.325422,10.32,-1.9100000000000001,-0.43,-0.030543261909900768,-0.003272492347489368,-0.04145156973486533
2025-02-03 15:23:48.431579,9.06,-1.98,0.0,0.09817477042468103,0.13526301702956053,0.22362031041177347
2025-02-03 15:23:48.537540,9.6,-1.42,-0.21,0.12326387842209953,0.2585268954516601,-0.05890486225480862
2025-02-03 15:23:48.642184,9.57,-1.71,0.31,-0.1265363707695889,0.022907446432425576,-0.10035643198967395
2025-02-03 15:23:48.747164,9.92,-1.95,0.51,-0.03490658503988659,0.14180800172453928,-0.10362892433716332
2025-02-03 15:23:48.851789,9.96,-1.43,0.26,-0.09817477042468103,0.1908953869368798,-0.039269908169872414
2025-02-03 15:23:48.956502,10.33,-1.94,0.61,-0.019634954084936207,0.04690572364734761,-0.09490227807719166
2025-02-03 15:23:49.061192,10.5,-1.6400000000000001,0.91,-0.015271630954950384,0.006544984694978736,-0.06435901616729091
2025-02-03 15:23:49.168709,10.3,-1.33,0.33,-0.06872233929727672,-0.0545415391248228,-0.038179077387375956
2025-02-03 15:23:49.273372,10.66,-1.6300000000000001,0.2,-0.06435901616729091,0.01090830782496456,0.0272707695624114
2025-02-03 15:23:49.380542,9.540000000000001,-1.47,0.8,0.11235557059713497,0.3937899124812206,0.2825251726665821
2025-02-03 15:23:49.485675,9.94,-1.37,1.17,0.3425208657038872,0.3021601267515183,-0.1636246173744684
2025-02-03 15:23:49.592495,10.32,-1.1300000000000001,1.27,0.32506757318394386,0.40033489717619936,0.1505346479845109
2025-02-03 15:23:49.697119,9.65,-1.2,1.6500000000000001,0.2879793265790644,0.15926129424448257,0.12217304763960307
2025-02-03 15:23:49.801795,9.56,-1.21,1.59,0.1341721862470641,-0.09381144729469522,-0.27598018797160334
2025-02-03 15:23:49.906538,9.620000000000001,-1.23,1.81,0.08944812416470939,-0.09272061651219876,-0.05999569303730508
2025-02-03 15:23:50.011181,10.13,-1.24,1.69,0.08617563181722002,-0.18871372537188688,0.03381575425739013
2025-02-03 15:23:50.116212,9.73,-1.31,1.61,0.05126904677733343,-0.20289452554434081,0.06981317007977318
2025-02-03 15:23:50.221000,-317.94,-1.01,1.09,0.001090830782496456,-0.3141592653589793,-0.030543261909900768
2025-02-03 15:23:50.327212,9.28,-1.1300000000000001,0.6,0.03490658503988659,-0.2476185876266955,0.10799224746714914
2025-02-03 15:23:50.433312,9.36,-1.24,0.19,0.037088246604879506,-0.12762720155208535,0.23561944901923448
2025-02-03 15:23:50.539277,9.14,-1.2,-0.26,0.04363323129985824,-0.008726646259971648,0.06872233929727672
2025-02-03 15:23:50.645764,9.370000000000001,-1.18,-0.02,0.17780541754692233,0.004363323129985824,0.011999138607461015
2025-02-03 15:23:50.751182,9.52,-1.19,-0.07,0.09053895494720585,0.08726646259971647,0.05345070834232634
2025-02-03 15:23:50.858569,9.91,-1.27,0.03,0.10253809355466686,0.11999138607461016,-0.11017390903214205
2025-02-03 15:23:50.968093,9.41,-1.18,0.62,0.05999569303730508,0.09053895494720585,-0.04254240051736178
2025-02-03 15:23:51.078971,8.72,-1.49,0.64,-0.0719948316447661,-0.2301652951067522,0.1308996938995747
2025-02-03 15:23:51.189809,9.02,-1.16,0.04,-0.07744898555724837,-0.1930770485018727,0.07090400086226964
2025-02-03 15:23:51.300451,8.96,-1.36,-0.41000000000000003,-0.06217735460229799,-0.08944812416470939,0.18216874067690814
2025-02-03 15:23:51.409933,9.1,-1.54,-0.21,-0.011999138607461015,0.003272492347489368,0.0272707695624114
2025-02-03 15:23:51.519292,8.8,-1.4000000000000001,-0.02,-0.04036073895236887,0.11562806294462433,0.1538071403320003
